id,ticket_id,body,created_at,user_id
112,23,That sounds great! I will proceed with the instance upgrade and make the necessary adjustments. Thank you for your help in resolving this issue! I’ll reach out if I face any further challenges.,2024-07-15 03:35:59.343688+00,5
113,24,"Hello,

Users with guest role cannot access the roles table despite having permissions configured:

```json
{
  ""role"": ""guest"",
  ""table"": ""roles"",
  ""select"": {
    ""columns"": ""*"",
    ""filter"": {
      ""organization_id"": ""X-Hasura-Org-Id""
    }
  }
}
```

Error:
```
schema conflict for role guest
```

What's missing in our permission config?",2024-06-08 15:59:27.557964+00,6
114,24,"Hi there! Thank you for reaching out. I understand you're experiencing a ""permission denied"" error for users with the guest role while trying to access the roles table. It looks like there might be a schema conflict based on the error message. To assist you better, could you please confirm if the organization ID filter in your permissions is correctly set to match the organization ID of the guest users attempting to access the table?",2024-06-08 18:45:27.557964+00,1754
115,24,"Hello! Thanks for your quick response. Yes, the organization ID for the guest users is indeed set correctly to match ""X-Hasura-Org-Id"". We double-checked that part. Is there anything else that might be causing this issue?",2024-06-08 21:29:27.557964+00,6
116,24,"Thanks for confirming that! The next step is to ensure that the role itself has the correct permissions defined in your Hasura setup. Please check if the ""guest"" role has the necessary permissions on the ""roles"" table within the Hasura console. It may also help to verify if there are any conflicting permissions defined for other roles that might override the guest role's access. ",2024-06-09 01:08:27.557964+00,1754
117,24,"I see. I checked the Hasura console, and it seems like the guest role does have the permissions defined, but I'm still getting the same error. Could there be any other configurations or settings that we might be missing?",2024-06-09 03:03:27.557964+00,6
118,24,"Absolutely, let's try another approach. Please verify if there are any table-level permissions that might restrict access based on other conditions, such as row permissions. If there are row-level permissions configured, ensure that the filter condition on the ""organization_id"" is being correctly applied. Additionally, check if the ""roles"" table has any unique constraints that could be causing conflicts with the guest role access.",2024-06-09 05:15:27.557964+00,1754
119,24,"Thank you for your assistance! I went ahead and checked the row-level permissions and realized that there were indeed some constraints that were conflicting with the guest role’s access. After adjusting those, the issue is resolved! I can now access the roles table without any errors. Thanks again for your help!",2024-06-09 08:39:27.557964+00,6
120,25,"Hello,

Our complex permission policy isn't working:

Policy:
```json
{
  ""role"": ""viewer"",
  ""table"": ""inventory"",
  ""select"": {
    ""filter"": {
      ""_or"": [
        {""org_id"": ""X-Hasura-Org-Id""},
        {""public"": {""_eq"": true}},
        {""shared_with"": {""_contains"": ""X-Hasura-User-Id""}}
      ]
    }
  }
}
```

Error: connection timeout

How can we implement this permission structure?",2024-05-11 22:22:34.690605+00,7
121,25,Hello! Thank you for reaching out. I understand you're experiencing issues with your complex permission policy on the inventory table. The connection timeout error might be related to the way the policy is set up or perhaps due to resource limitations. Let’s start by checking the configuration of your policy and ensuring that the relevant data is accessible. Could you please confirm if there are any additional logs or details regarding the timeout error that you can share? ,2024-05-12 01:28:34.690605+00,7774
122,25,"Hi, thanks for your quick response! I checked the logs, and it seems like the timeout occurs when trying to access the inventory table with the specified policy. I also verified that the organization ID and user ID are correct. Is there anything specific I should be looking for in the logs?",2024-05-12 02:14:34.690605+00,7
123,25,"Thanks for the additional information! It sounds like the policy is correctly referencing the IDs, but the connection timeout could indicate performance issues. I recommend checking the database performance and ensuring that the inventory table is indexed appropriately for the queries you're running. Additionally, you might want to simplify the policy temporarily to isolate the issue. For example, try removing the `_or` condition and see if the connection timeout persists. Let me know your findings!",2024-05-12 04:38:34.690605+00,7774
124,25,I appreciate your suggestions! I simplified the policy and found that the connection timeout no longer occurs. It seems like the original policy was too complex for the current database setup. I’ll work on optimizing the policy further. Thank you for your help in resolving this issue!,2024-05-12 06:48:34.690605+00,7
125,27,"Hi,

Remote schema requests are timing out after 5 minutes:

Environment:
- Endpoint: us-east-1
- Load: 1M/day
- Users: 10000

Error log:
```
inconsistent metadata: upstream service timeout
Failed requests: 1M/day
```

What's the recommended timeout configuration for remote schemas?",2024-10-01 21:47:58.111166+00,7
126,27,"Hello! Thank you for reaching out regarding the timeout issues with your remote schema requests. Based on your description, it seems that the requests are timing out after 5 minutes, which is the default timeout for many services. To better assist you, I recommend reviewing your timeout configuration settings. Could you please confirm if you've already adjusted your timeout settings for the remote schema requests?",2024-10-01 23:18:58.111166+00,7774
127,27,"Hi, thanks for the quick response! I haven't adjusted any timeout settings yet. Can you let me know what the recommended timeout configuration is for remote schemas? I want to ensure that it's set appropriately to handle the load we are experiencing.",2024-10-02 02:56:58.111166+00,7
